,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
547,200,124,1598200100,"C¾sar in ®gypt. A tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1725,drama,d thee . Cleo . Ptolomey ! What dreadful Ruin cou'd so soon o'ertake him ? Ant . As C¾sar round the ,blaz,"ing Pharos Led his well-order'd Troops , to quench the Flames ; Forth from the Palace , in disorder'",Y,LIT,,,200,,,d thee . cleo . ptolomey ! what dreadful ruin cou'd so soon o'ertake him ? ant . as c¾sar round the,blazing,"pharos led his well-order'd troops , to quench the flames ; forth from the palace , in disorder'"
548,201,592,45578295,"The history of the Kingdom of Scotland. Containing an account of the original of that nation, and of the most remarkable transactions and revolutions during the reigns of seventy two kings and queens, to the seventh year of King William III. Comprehending variety of state intreagues, strange accidents, prodigies, and other memorable occurrences. : With a list of the present nobility of that kingdom. / By R.B.","Crouch, Nathaniel",1696,prose,"ged , broke and killed the King , ( and hurt the Earl of Angus . ) The day before the Kings death a ",Blaz,ing Star appeared . The year before a Person who pretended to be an Hermaphrodit was buried alive fo,Y,LIT,,,201,,,"ged , broke and killed the king , ( and hurt the earl of angus . ) the day before the kings death a",Blazing,star appeared . the year before a person who pretended to be an hermaphrodit was buried alive fo
549,202,341,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"be at hand ; also the experience both of the former , and of this present age declareth , that when ",Blaz,"ing Stars have been seen , great mutations and miseries have come upon Mortals , as will by the subs",Y,LIT,,,202,,,"be at hand ; also the experience both of the former , and of this present age declareth , that when",Blazing,"stars have been seen , great mutations and miseries have come upon mortals , as will by the subs"
550,203,369,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"s poysoned . Culinus the King of Scotland , Alhaca the King of Corduba in Spain died . A.D. 984 . A ",Blaz,"ing Star was seen . An Earth quake , Wars , Plague , Famine followed , The Emperour and the Pope die",Y,LIT,,,203,,,"s poysoned . culinus the king of scotland , alhaca the king of corduba in spain died . a.d. 984 . a",Blazing,"star was seen . an earth quake , wars , plague , famine followed , the emperour and the pope die"
551,205,438,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,in Taurus . It continued for the space of fourteen dayes . As for remarkable Events attending these ,Blaz,"ing Stars , we cannot but remember what doleful things quickly followed . An unhappy War between two",Y,LIT,,,205,,,in taurus . it continued for the space of fourteen dayes . as for remarkable events attending these,Blazing,"stars , we cannot but remember what doleful things quickly followed . an unhappy war between two"
552,206,605,A36627,"The hind and the panther a poem, in three parts.","Dryden, John",1687,poetry,"you exil'd , the Ioseph whom you sold . Thus , while with heav'nly charity she spoke , A streaming ",blaz,e the silent shadows broke : Shot from the skyes a chearfull azure light ; The birds obscene to fore,Y,LIT,,,206,,,"you exil'd , the ioseph whom you sold . thus , while with heav'nly charity she spoke , a streaming",blaze,the silent shadows broke : shot from the skyes a chearfull azure light ; the birds obscene to fore
553,207,248,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"ion , and Professors of it , seem very forward for the Services of Christianity , and make a mighty ",Blaz,"e of Profession ; but it is not a Lasting one : It goeth away . May the God of all Grace , make all ",Y,MET,proclaim,,207,,,"ion , and professors of it , seem very forward for the services of christianity , and make a mighty",Blaze,"of profession ; but it is not a lasting one : it goeth away . may the god of all grace , make all"
554,209,401,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"pentarius , until it came to the Whale , where by reason of Occ_sus Heliacus , it disappeared . The ",Blaz,e did continually point at the Gemini . In the same night presently after Sun set it would point to ,Y,LIT,,,209,,,"pentarius , until it came to the whale , where by reason of occ_sus heliacus , it disappeared . the",Blaze,did continually point at the gemini . in the same night presently after sun set it would point to
555,210,561,K107395000.a0,"The monument: a poem sacred to the immortal memory of the best and greatest of kings, William the Third. .. By Mr. Dennis.","Dennis, John",1702,poetry,"nd thro their Squadrons mows , Their Squadrons now conceal'd in _moaky Clouds , And now reveal'd in ",blaz,"ing Sheets of Fire , And now the French grow fiercer by De_pair : And with redoubled Voice Bellona r",Y,LIT,,,210,,,"nd thro their squadrons mows , their squadrons now conceal'd in _moaky clouds , and now reveal'd in",blazing,"sheets of fire , and now the french grow fiercer by de_pair : and with redoubled voice bellona r"
556,211,531,A27315,"Poems upon several occasions with, A voyage to the island of love / by Mrs. A. Behn.","Behn, Aphra",1684,poetry,"h inspire , But onely you out of those flints strike fire , Not with a sudden Spark , a short liv'd ",Blaz,"e , Like Womens Passions in our Gilting days ; But what you fire burns with a constant flame , Like ",Y,LIT,,,211,,,"h inspire , but onely you out of those flints strike fire , not with a sudden spark , a short liv'd",Blaze,", like womens passions in our gilting days ; but what you fire burns with a constant flame , like"
557,212,5,A47607.a0,"Sion in distress, or, The groans of the Protestant Chruch [sic]","Keach, Benjamin",1681,poetry,"produce their Maxims , if they can , How _catter'd Atomes can compo_e a Man ? Who brandi_hes tho_e ",blaz,ing Signs of Wonder ? Who frights the Earth with rapid Peals of Thunder ? Who did defeat the Fatal E,Y,MET,UNK,,212,,,"produce their maxims , if they can , how _catter'd atomes can compo_e a man ? who brandi_hes tho_e",blazing,signs of wonder ? who frights the earth with rapid peals of thunder ? who did defeat the fatal e
