,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
846,287,6717,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,"damaged by the Earthquakes , yet a dreadful storm of Thunder and Lightning for three days together ",burn,"t down the spire of the Church Steeple , which was of Wood covered with Lead . The Nunnery of the Ca",Y,LIT,,,287,,,"damaged by the earthquakes , yet a dreadful storm of thunder and lightning for three days together",burnt,"down the spire of the church steeple , which was of wood covered with lead . the nunnery of the ca"
847,290,3798,A47473,"Distressed Sion relieved, or, The garment of praise for the spirit of heaviness wherein are discovered the grand causes of the churches trouble and misery under the late dismal dispensation : with a compleat history of, and lamentation for those renowned worthies that fell in England by popish rage and cruelty, from the year 1680 to 1688 ... / by Benjamin Keach ...","Keach, Benjamin",1689,prose,"e there , Yet this blood - thirty Curtezan of Rome Was not content , but tortured me at home , Some ",burn,"t , some hang'd , some scourg'd , some banished , Some drown'd , and some in dungeons murdered , A s",Y,LIT,,,290,,,"e there , yet this blood - thirty curtezan of rome was not content , but tortured me at home , some",burnt,", some hang'd , some scourg'd , some banished , some drown'd , and some in dungeons murdered , a s"
848,291,6628,7944491,"Winter meditations directions how to employ the leisure of the winter for the glory of God : accompanied with reflections as well historical as theological, not only upon the circumstances of winter, but also upon the notable works of God, both in creation and Providence ... / by Cotton Mather ; with a preface of John Higginson.","Mather, Cotton",1693,prose,Barbarous Natives that were here before us . How well are we lodged in the Winter ; and neither by ,Burn,"ings nor by Earthquakes , forced out of Doors ? Be thankful ; and at the same time let us entreat of",Y,LIT,,,291,,,barbarous natives that were here before us . how well are we lodged in the winter ; and neither by,Burnings,"nor by earthquakes , forced out of doors ? be thankful ; and at the same time let us entreat of"
849,292,1698,A26986,"Pneumatou diakonia, or, Gospel-churches a standing ordinance of Jesus Christ to continue to his next personal glorious coming, plainly proved : objections particularly answer'd / by an unworthy servant ... R.B.","Baxter, Richard",1682,prose,"s pre_ence to thee , a__uredly ble_s thee , Exod . 29.42 , 43 , 44 , 45 . This _hall be a continual ",burn,"t-Offering , throughout your Generations , at the door of the Tabernacle of the Congregation before ",Y,LIT,,,292,,,"s pre_ence to thee , a__uredly ble_s thee , exod . 29.42 , 43 , 44 , 45 . this _hall be a continual",burnt-offering,", throughout your generations , at the door of the tabernacle of the congregation before"
850,293,1254,A36994,The marriage-hater match'd a comedy acted at the Theatre Royal by Their Majesties servants / written by Tho. D'Urfey.,"D'Urfey, Thomas",1692,drama_comedy,"imo , and others being at the Funeral , Glycerium distracted with grief , had flung her self in the ",Burn,"ing - Pile , had no_ her Lover Pamphilus run to her rescue ; but he with such ardour embrac'd and co",Y,LIT,,,293,,,"imo , and others being at the funeral , glycerium distracted with grief , had flung her self in the",Burning,"- pile , had no_ her lover pamphilus run to her rescue ; but he with such ardour embrac'd and co"
851,294,1506,A53060.a232,"Playes written by the thrice noble, illustrious and excellent princess, the Lady Marchioness of Newcastle.","Cavendish, Margaret",1662,drama,"s as apt to burn life out , as Death is to quench it out , and I had rather die with cold , than be ",burn,"t with heat ; for cold kills with a dead numness , when heat kills with a raging madnesse . Pleasure",Y,MET,sensation,,294,,,"s as apt to burn life out , as death is to quench it out , and i had rather die with cold , than be",burnt,"with heat ; for cold kills with a dead numness , when heat kills with a raging madnesse . pleasure"
852,295,2587,48202600.a6,"The lying lover: or, the ladies friendship. A comedy. As it is acted at the Theatre Royal by Her Majesty's servants. Written by Mr. Steele.","Steele, Richard",1703,drama_comedy,enseless drinking ! To suffer a whole Weeks Pain for an Hour's Jollity . --- Methinks my Senses are ,burn,ing round me . ---I have---But interrupted Lovemore ! Lovemore ! I remember --- Lat . You must have ,Y,MET,UNK,,295,,,enseless drinking ! to suffer a whole weeks pain for an hour's jollity . --- methinks my senses are,burning,round me . ---i have---but interrupted lovemore ! lovemore ! i remember --- lat . you must have
853,296,5335,A63888.1.a18,"Eniautos a course of sermons for all the Sundaies of the year : fitted to the great necessities, and for the supplying the wants of preaching in many parts of this nation : together with a discourse of the divine institution, necessity, sacredness and separation of the office ministeriall / by Jer. Taylor ...","Taylor, Jeremy",1651,sermons,"hall be turned into pitch , and the dust thereof into brimstone , and the land thereof shall become ",burn,"ing pitch . It shall not be quenched night nor day , the smoak thereof shall go up for ever , from g",Y,LIT,,,296,,,"hall be turned into pitch , and the dust thereof into brimstone , and the land thereof shall become",burning,"pitch . it shall not be quenched night nor day , the smoak thereof shall go up for ever , from g"
854,297,155,A28945,"The Christian virtuoso shewing that by being addicted to experimental philosophy, a man is rather assisted than indisposed to be a good Christian / by T.H.R.B., Fellow of the Royal Society ; to which are subjoyn'd, I. a discourse about the distinction that represents some things as above reason, but not contrary to reason, II. the first chapters of a discourse entituled, Greatness of mind promoted by Christianity, by the same author.","Boyle, Robert",1690,prose,"upon their refu_al quit the _tatelie_t Palace in the World , without immediately changing it for a ",burn,"ing Fiery Furnace . The La_t In_tance I _hall name , and the mo_t illu_trious that can be named , is",Y,LIT,,,297,,,"upon their refu_al quit the _tatelie_t palace in the world , without immediately changing it for a",burning,"fiery furnace . the la_t in_tance i _hall name , and the mo_t illu_trious that can be named , is"
855,298,51,12259723,"The history of Oliver Cromwel being an impartial account of all the battles, sieges, and other military atchievements wherein he was ingaged, in England, Scotland and Ireland, and likewise of his civil administrations while he had the supream government of these three kingdoms, till his death : relating only matters of fact, without reflection or observation / by R.B.","Crouch, Nathaniel",1692,biography/memoirs,"; upon which , P. Rupert took the opportunity to sail thence with his Fleet to Malaga , where they ",burn,"t and spoiled several Merchants Ships . Whereupon , Blake reduced his Fleet to seven stout nimble Sa",Y,LIT,,,298,,,"; upon which , p. rupert took the opportunity to sail thence with his fleet to malaga , where they",burnt,"and spoiled several merchants ships . whereupon , blake reduced his fleet to seven stout nimble sa"
856,299,0,A47611.a197,"Spiritual melody, containing near three hundred sacred hymns. By Benjamin Keach, author of Trhopolgia, pastor of the Church of Christ meeting on Horsly-down, Southwark","Keach, Benjamin",1691,hymns/psalms,"do_t dwell above , To whom all prai_e belongs . 3 It's none but thee who can appea_e The wrath that ",burn,"s within , And to a wounded heart give ea_e , That's burdened with _in . 4 We thee adore , and wor_h",Y,MET,emotion,,299,,,"do_t dwell above , to whom all prai_e belongs . 3 it's none but thee who can appea_e the wrath that",burns,"within , and to a wounded heart give ea_e , that's burdened with _in . 4 we thee adore , and wor_h"
857,300,1,A62589.a0,A sermon lately preached on I Corinth. 3.15. By a reverend divine of the Church of England,"Tillotson, John",1673,sermons,"ns work abide which he hath built thereupon , he shall receive a Reward . If any mans work shall be ",burn,"t , he shall suffer loss ; But he himself shall be saved , yet so as by Fire . In these Words the Ap",Y,LIT,,,300,,,"ns work abide which he hath built thereupon , he shall receive a reward . if any mans work shall be",burnt,", he shall suffer loss ; but he himself shall be saved , yet so as by fire . in these words the ap"
