,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
949,36156,3845,0.044672035,112515,transactions ,"horse-power ... ... ... . 1350 H.P. 1337 H.P. Indicated ... ... ... ... . 9450 , 9359 , ,",weight,weight,"of hull ... ... ... ... ... 12570 tons . 7576 tons . , , engines ... ... ... ...",W,VM,TONS,S,,,CD,IN,ENGINEERING,,"horse-power_NN ..._: ..._: ..._: ._SENT 1350_CD H.P._NP 1337_CD H.P._NP Indicated_VVD ..._: ..._: ..._: ..._: ._SENT 9450_CD ,_, 9359_CD ,_, ,_,",Weight_NP,"of_IN hull_NN ..._: ..._: ..._: ..._: ..._: 12570_CD tons_NNS ._SENT 7576_CD tons_NNS ._SENT ,_, ,_, engines_NNS ..._: ..._: ..._: ..._:",E. J. Reed,E.J.Reed,112,On the Relation of Form and Dimensions to Weight of Material in the Construction of Iron-Clad Ships. [Abstract],2688,abs,1867,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11196,30213275,30213275.0
950,40986,5153,0.044803939,rspl_1889_0040,rspl,"of carbonic acid in ascending , on the Peak of Teneriffe there was no such effect produced . The mean",weight,weight,"of carbonic acid expired at the three stations , by two persons , was , with one exception only ,",M,C,None,S,,,JJ,IN,BIOLOGY,,"of_IN carbonic_JJ acid_NN in_IN ascending_VVG ,_, on_IN the_DT Peak_NP of_IN Teneriffe_NP there_EX was_VBD no_DT such_JJ effect_NN produced_VVD ._SENT The_DT mean_JJ",weight_NN,"of_IN carbonic_JJ acid_NN expired_VVD at_IN the_DT three_CD stations_NNS ,_, by_IN two_CD persons_NNS ,_, was_VBD ,_, with_IN one_CD exception_NN only_RB ,_,","William Marcet, M. D., F. R. S.",W.Marcet,173,IX. A chemical inquiry into the phenomena of human respiration.,3224,abstract,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=16026,47493064,47493064.0
951,42983,5893,0.044821055,rspl_1895_0067,rspl,") , from these data , knowing the specific gravity of the water Sj ( column 5 ) , the",weight,weight,"P of the water at the mean temperature 58""4 ' F. was calculated , using the formula .\#151 ; n",M,F,None,S,,,DT,NN,PHYSICS,,")_) ,_, from_IN these_DT data_NNS ,_, knowing_VVG the_DT specific_JJ gravity_NN of_IN the_DT water_NN Sj_NP (_( column_NN 5_CD )_) ,_, the_DT",weight_NN,"P_NN of_IN the_DT water_NN at_IN the_DT mean_JJ temperature_NN 58""4_NN '_POS F._NP was_VBD calculated_VVN ,_, using_VVG the_DT formula_NN .\#151_NN ;_: n_NN","D. Mendel\#xE9;eff, For. Mem. R. S.",D.Mendel,100,III. On the weight of a cubic decimetre of water at its maximum density.,6488,article,1895,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=18023,53951565,53951565.0
952,28774,424,0.045018609,106510,transactions ,"air , which made the 12 cubic inches of air mixed with red vapours , we shall find the whole",weight,weight,"of these airs to be 202,181 gr. ; the few grains wanting of 213 gr. may be accounted for from",M,C,GRAMS,S,,,JJ,IN,CHEMISTRY,"Air refers to the Earth's atmosphere, which is about 300 miles thick and weighs 5 quadrillion tons. Air has mass, and anything with mass has weight. Air is a light substance, and 1 cubic foot of air is estimated to weigh 0.0807 pounds.","air_NN ,_, which_WDT made_VVD the_DT 12_CD cubic_JJ inches_NNS of_IN air_NN mixed_VVN with_IN red_JJ vapours_NNS ,_, we_PP shall_MD find_VV the_DT whole_JJ",weight_NN,"of_IN these_DT airs_NNS to_TO be_VB 202,181_CD gr._NN ;_: the_DT few_JJ grains_NNS wanting_VVG of_IN 213_CD gr._NN may_MD be_VB accounted_VVN for_IN from_IN",Richard Kirwan,R.Kirwan,165,"Experiments and Observations on the Specific Gravities and Attractive Powers of Various Saline Substances. By Richard Kirwan, Esq. F. R. S.",10869,fla,1781,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=3814,9764598,9764598.0
953,35388,3327,0.045544953,112167,transactions ,"I have weighed the primates of each wing , I have found them , if not precisely of the same",weight,weight,", to differ in the smaller birds not more than by l or '01 grain , and in the larger",M,BIO,GRAINS,S,,,JJ,TO,BIOLOGY,,"I_PP have_VHP weighed_VVN the_DT primates_NNS of_IN each_DT wing_NN ,_, I_PP have_VHP found_VVN them_PP ,_, if_IN not_RB precisely_RB of_IN the_DT same_JJ",weight_NN,",_, to_TO differ_VV in_IN the_DT smaller_JJR birds_NNS not_RB more_RBR than_IN by_IN l_NN or_CC '01_JJ grain_NN ,_, and_CC in_IN the_DT larger_JJR",John Davy,J.Davy,135,"Some Observations on Birds, Chiefly Relating to Their Temperature, with Supplementary Additions on Their Bones",9457,fla,1865,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10428,28951670,28951670.0
954,39352,4945,0.045969790999999996,rspl_1881_0058,rspl,more than one in diameter . The lower ends are ttacbed to a cross-bar which is to bear the intended,weight,weight,. This weight is that of a column of mercury resting upon a certain surface to be presently described .,W,FOR,None,S,,,JJ,SENT,PHYSICS,,more_JJR than_IN one_CD in_IN diameter_NN ._SENT The_DT lower_JJR ends_NNS are_VBP ttacbed_VVG to_TO a_DT cross-bar_NN which_WDT is_VBZ to_TO bear_VV the_DT intended_JJ,weight_NN,._SENT This_DT weight_NN is_VBZ that_IN of_IN a_DT column_NN of_IN mercury_NN resting_VVG upon_IN a_DT certain_JJ surface_NN to_TO be_VB presently_RB described_VVN ._SENT,"Major. J. Herschel., R. E., F. R. S.",J.Herschel,106,"On gravimeters; with special reference to a torsion gravimeter, designed by the late J. Allan Broun, F. R. S.",16846,article,1881,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=14392,40538528,40538528.0
955,39394,4987,0.046012895,rspl_1881_0058,rspl,"latitudes differing about or , but an auxiliary apparatus carries five platinum rings , which can be lowered upon the",weight,weight,", so as to make the instrument serve from the equatQr to the poles , and to any height in",N,WO,None,S,,,DT,RB,PHYSICS,,"latitudes_NNS differing_VVG about_RB or_CC ,_, but_CC an_DT auxiliary_JJ apparatus_NN carries_VVZ five_CD platinum_NN rings_NNS ,_, which_WDT can_MD be_VB lowered_VVN upon_IN the_DT",weight_NN,",_, so_RB as_RB to_TO make_VV the_DT instrument_NN serve_VV from_IN the_DT equatQr_NN to_TO the_DT poles_NNS ,_, and_CC to_TO any_DT height_NN in_IN","Major. J. Herschel., R. E., F. R. S.",J.Herschel,106,"On gravimeters; with special reference to a torsion gravimeter, designed by the late J. Allan Broun, F. R. S.",16846,article,1881,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=14434,40543822,40543822.0
956,44677,6045,0.046314692000000005,rsta_1903_0010,rsta,", but not sufficient to do much damage . The trees were broken by the falling stones , and the",weight,weight,of ash which gathered on the branches and the withered leaves was often sufficient to weigh them down to the,M,GEO,None,S,,,DT,IN,GEOLOGY,,",_, but_CC not_RB sufficient_JJ to_TO do_VV much_JJ damage_NN ._SENT The_DT trees_NNS were_VBD broken_VVN by_IN the_DT falling_VVG stones_NNS ,_, and_CC the_DT",weight_NN,of_IN ash_NN which_WDT gathered_VVD on_IN the_DT branches_NNS and_CC the_DT withered_VVN leaves_NNS was_VBD often_RB sufficient_JJ to_TO weigh_VV them_PP down_RP to_TO the_DT,"Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=19717,61796174,61796174.0
957,49263,6743,0.046509049000000004,rstb_1912_0006,rstb,the values calculated by the two methods and the values observed depends largely not only upon the actual range of,weight,weight,"of the animals , but also on the relative number of large and small animals , the actual difference between",M,BIO,None,S,,,IN,IN,BIOLOGY,,the_DT values_NNS calculated_VVN by_IN the_DT two_CD methods_NNS and_CC the_DT values_NNS observed_VVN depends_VVZ largely_RB not_RB only_RB upon_IN the_DT actual_JJ range_NN of_IN,weight_NN,"of_IN the_DT animals_NNS ,_, but_CC also_RB on_IN the_DT relative_JJ number_NN of_IN large_JJ and_CC small_JJ animals_NNS ,_, the_DT actual_JJ difference_NN between_IN","Georges Dreyer, M. A., M. D.|William Ray, M. B., B. Sc.|Prof. Francis Gotch, F. R. S.",G.Dreyer,131,VI. Further experiments upon the blood volume of mammals and its relation to the surface area of the body,10341,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=24303,71663521,71663521.0
958,36353,3929,0.046777815,112390,transactions ,"to which I assigned the formula C H , S , stating at the same time that a higher molecular",weight,weight,might possibly be found to belong to this sulphaldehyde of the methyl-series . On adding strong soda-lye to the liquid,M,C,MOLECULAR,S,,,JJ,MD,CHEMISTRY,,"to_TO which_WDT I_PP assigned_VVN the_DT formula_NN C_NP H_NP ,_, S_NP ,_, stating_VVG at_IN the_DT same_JJ time_NN that_IN a_DT higher_JJR molecular_JJ",weight_NN,might_MD possibly_RB be_VB found_VVN to_TO belong_VV to_TO this_DT sulphaldehyde_NN of_IN the_DT methyl-series_NN ._SENT On_IN adding_VVG strong_JJ soda-lye_NN to_TO the_DT liquid_JJ,A. W. Hofmann,A.W.Hofmann,149,Compounds Isomeric with the Sulphocyanic Ethers.--III. Transformations of Ethylic Mustard-Oil and Sulphocyanide of Ethyl,3457,fla,1868,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11393,30859344,30859344.0
959,29905,746,0.046808938,106929,transactions ,makes bodies damp or moist . Charcoal exposed to the air has been found to absorb nearly 8 of its,weight,weight,"of water ; and by experiments I have made on gunpowder , by ascertaining its loss of weight on being",M,MAT,None,S,,,PP$,IN,PHYSICS,,makes_VVZ bodies_NNS damp_VV or_CC moist_JJ ._SENT Charcoal_NN exposed_VVD to_TO the_DT air_NN has_VHZ been_VBN found_VVN to_TO absorb_VV nearly_RB 8_CD of_IN its_PP$,weight_NN,"of_IN water_NN ;_: and_CC by_IN experiments_NNS I_PP have_VHP made_VVN on_IN gunpowder_NN ,_, by_IN ascertaining_VVG its_PP$ loss_NN of_IN weight_NN on_IN being_VBG",Benjamin Count of Rumford,B.Count,121,"Experiments to Determine the Force of Fired Gunpowder. By Benjamin Count of Rumford, F. R. S. M. R. I. A.",22168,fla,1797,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=4945,12014072,12014072.0
960,31674,1603,0.046833106,107775,transactions ,increased from 14lbs . to 1921bs . Weight reWeight re emoivgt to bed quired to Proportion . Weight to 1,weight,weight,to be Weight W^ r6b urdt r ninhofarea . moed . quired to Proportion . Wigho moved . inch of,W,WO,POUNDS,S,,,CD,TO,PHYSICS,,increased_VVN from_IN 14lbs_NP ._SENT to_TO 1921bs_NP ._SENT Weight_NN reWeight_NN re_IN emoivgt_NN to_TO bed_NN quired_JJ to_TO Proportion_NN ._SENT Weight_NN to_TO 1_CD,Weight_NP,to_TO be_VB Weight_NP W^_NP r6b_NP urdt_NP r_SYM ninhofarea_NN ._SENT moed_JJ ._SENT quired_JJ to_TO Proportion_NN ._SENT Wigho_NP moved_VVD ._SENT inch_NN of_IN,George Rennie,G.Rennie,132,Experiments on the Friction and Abrasion of the Surfaces of Solids,11893,fla,1829,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=6714,16715674,16715674.0
961,29992,821,0.046836672999999995,106974,transactions ,"29265,91 Deduct the weight of the scale , or counterpoise , t54403 in air , J Remains the total net",weight,weight,"of the sphere in air =28721,88 And , to reduce this to the same state of the atmosphere as the",W,MAT,None,S,,,JJ,IN,META,,"29265,91_CD Deduct_VV the_DT weight_NN of_IN the_DT scale_NN ,_, or_CC counterpoise_NN ,_, t54403_NN in_IN air_NN ,_, J_NP Remains_NNS the_DT total_JJ net_JJ",weight_NN,"of_IN the_DT sphere_NN in_IN air_NN =28721,88_NN And_CC ,_, to_TO reduce_VV this_DT to_TO the_DT same_JJ state_NN of_IN the_DT atmosphere_NN as_IN the_NP",George Shuckburgh Evelyn,G.Shuckburgh,122,"An Account of Some Endeavours to Ascertain a Standard of Weight and Measure. By Sir George Shuckburgh Evelyn, Bart. F. R. S. and A. S.",17141,fla,1798,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=5032,12115812,12115812.0
962,37287,4321,0.046876767,rstl_1871_0017,rstl,"and calculate carefully the weights of the 18-inch lengths , we shall , of course , obtain a curve of",weight,weight,"much more accurately representing the actual distribution in the ship , and shall then be able to judge of the",MET,ABS,None,S,,,IN,RB,ENGINEERING,"A weighting curve is a graph of a set of factors, that are used to 'weight' measured values of a variable according to their importance in relation to some outcome.","and_CC calculate_VV carefully_RB the_DT weights_NNS of_IN the_DT 18-inch_NN lengths_NNS ,_, we_PP shall_MD ,_, of_IN course_NN ,_, obtain_VV a_DT curve_NN of_IN",weight_NN,"much_RB more_RBR accurately_RB representing_VVG the_DT actual_JJ distribution_NN in_IN the_DT ship_NN ,_, and_CC shall_MD then_RB be_VB able_JJ to_TO judge_VV of_IN the_DT","E. J. Reed, C. B.|Professor G. G. Stokes, Sec. R. S.",Reed.Stokes,251,"XVI. On the unequal distribution of weight and support in ships, and its effects in still water, in waves, and in exceptional positions on shore.",29019,article,1871,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=12327,33182575,33182575.0
963,31203,1386,0.046910019000000004,107649,transactions ,"to at i ? F. , and of air compressed to fat.e degrees , making an ncrease equal to the",weight,weight,of 13 atmospheres by an increase of 20 of temperature ; and this immense elastic force of 36 atmospheres being,W,S,None,S,,,DT,IN,CHEMISTRY,,"to_TO at_IN i_NP ?_SENT F._NP ,_, and_CC of_IN air_NN compressed_VVN to_TO fat.e_JJ degrees_NNS ,_, making_VVG an_DT ncrease_NN equal_JJ to_TO the_DT",weight_NN,of_IN 13_CD atmospheres_NNS by_IN an_DT increase_NN of_IN 20_CD of_IN temperature_NN ;_: and_CC this_DT immense_JJ elastic_JJ force_NN of_IN 36_CD atmospheres_NNS being_VBG,Humphry Davy,H.Davy,257,On the Applicatin of Liquids Formed by the Condensation of Gases as Mechanical Agents,1967,fla,1823,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=6243,15821084,15821084.0
964,35517,3421,0.046927533,112603,transactions ,"the UTniversity of Oxford . Received April 25 , 1866 . ( Abstract . ) In chemical transformations the absolute",weight,weight,"of matter is unialtered , and every chemical change , as regards weight , is a change in its arrangement",M,MATTER,None,S,,,JJ,IN,CHEMISTRY,"The weight of a specific number of seeds, utilized to find the average weight of a single seed.","the_DT UTniversity_NN of_IN Oxford_NP ._SENT Received_VVN April_NP 25_CD ,_, 1866_CD ._SENT (_( Abstract_JJ ._SENT )_) In_IN chemical_NN transformations_NNS the_DT absolute_JJ",weight_NN,"of_IN matter_NN is_VBZ unialtered_JJ ,_, and_CC every_DT chemical_NN change_NN ,_, as_RB regards_VVZ weight_NN ,_, is_VBZ a_DT change_NN in_IN its_PP$ arrangement_NN",B. C. Brodie,B.C.Brodie,467,"The Calculus of Chemical Operations; Being a Method for the Investigation, by Means of Symbols, of the Laws of the Distribution of Weight in Chemical Change. Part I.--On the Construction of Chemical Symbols. [Abstract]",1469,abs,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10557,29427678,29427678.0
965,29909,750,0.047197623,106929,transactions ,"we suppose I of the apparent weight of this charcoal to be water , this will give 4.873 grains in",weight,weight,for the water which exists in the form of moisture in i cubic inch of gunpowder . That this estimation,M,F,GRAINS,S,,,IN,IN,PHYSICS,,"we_PP suppose_VVP I_PP of_IN the_DT apparent_JJ weight_NN of_IN this_DT charcoal_NN to_TO be_VB water_NN ,_, this_DT will_MD give_VV 4.873_CD grains_NNS in_IN",weight_NN,for_IN the_DT water_NN which_WDT exists_VVZ in_IN the_DT form_NN of_IN moisture_NN in_IN i_NP cubic_JJ inch_NN of_IN gunpowder_NN ._SENT That_IN this_DT estimation_NN,Benjamin Count of Rumford,B.Count,121,"Experiments to Determine the Force of Fired Gunpowder. By Benjamin Count of Rumford, F. R. S. M. R. I. A.",22168,fla,1797,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=4949,12014217,12014217.0
966,49084,6604,0.04757869,rspb_1912_0091,rspb,Radius of aorta . Area of aortic cross-section . 6 1 \#163 ; II Aortic cross-section as percentage of body,weight,weight,". L ^ o rH 1 "" "" o\gt ; .Ss 1 Difference between cross-section calculated and observed . Cross-section",M,BO,None,S,,,NN,SENT,BIOLOGY,,Radius_NN of_IN aorta_NN ._SENT Area_NN of_IN aortic_JJ cross-section_NN ._SENT 6_CD 1_CD \#163_NN ;_: II_NP Aortic_JJ cross-section_NN as_IN percentage_NN of_IN body_NN,weight_NN,"._SENT L_NN ^_SYM o_NN rH_NN 1_CD ""_'' ""_'' o\gt_NN ;_: .Ss_NP 1_CD Difference_NN between_IN cross-section_NN calculated_VVN and_CC observed_VVN ._SENT Cross-section_NN","Georges Dreyer|William Ray|E. W. Ainley Walker|Francis Gotch, F. R. S.",G.Dreyer,159,The size of the aorta in warm-blooded animals and its relationship to the body weight and to the surface area expressed in a formula.,9896,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=24124,71382577,71382577.0
967,35495,3410,0.047724968,112593,transactions ,"weighed 414 grs. , another 398 grs. , the third 423'5 grs. The parent birds were both found of less",weight,weight,"; that of the male was 263 grs. , of the female 287'4 grs. In the latter a distinct bursa",M,BIO,GRAINS,S,,,JJR,WDT,BIOLOGY,,"weighed_VVD 414_CD grs._NN ,_, another_DT 398_CD grs._NN ,_, the_DT third_JJ 423'5_JJ grs._NN The_DT parent_NN birds_NNS were_VBD both_CC found_VVN of_IN less_JJR",weight_NN,";_: that_WDT of_IN the_DT male_NN was_VBD 263_CD grs._NN ,_, of_IN the_DT female_JJ 287'4_JJ grs._NN In_IN the_DT latter_NN a_DT distinct_JJ bursa_NN",John Davy,J.Davy,135,On the Bursa Fabricii,4688,fla,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10535,29409422,29409422.0
968,42274,5592,0.04774249,rspl_1893_0075,rspl,"in the former series . This wire was then tested by applying successive weights , the readings being taken with",weight,weight,on and also after the weight had been taken off . Columns ( 2 ) and ( 3 ) of,W,WO,None,S,,,IN,IN,ENGINEERING,,"in_IN the_DT former_JJ series_NN ._SENT This_DT wire_NN was_VBD then_RB tested_VVN by_IN applying_VVG successive_JJ weights_NNS ,_, the_DT readings_NNS being_VBG taken_VVN with_IN",weight_NN,on_IN and_CC also_RB after_IN the_DT weight_NN had_VHD been_VBN taken_VVN off_RP ._SENT Columns_NNS (_( 2_CD )_) and_CC (_( 3_LS )_) of_IN,"James H. Gray, M. A., B. Sc.|James B. Henderson, B. Sc.|Lord Kelvin, P. R. S.",Gray.Henderson.Kelvin,118,The effects of mechanical stress on the electrical resistance of metals.,7431,article,1893,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=17314,51174382,51174382.0
969,34150,2806,0.047840657,108644,transactions ,) Argillaceous Rocks.-A block of very dry clay gave -23 and a moist block gave:k -C 37 . c The,weight,weight,of the moist block before the experiment was 6088 5 grains . Its weight immediately after the experiment was accidentally,M,MAT,None,S,,,DT,IN,GEOLOGY,,)_) Argillaceous_JJ Rocks.-A_DT block_NN of_IN very_RB dry_JJ clay_NN gave_VVD -23_CD and_CC a_DT moist_JJ block_NN gave:k_NN -C_NP 37_CD ._SENT c_SYM The_DT,weight_NN,of_IN the_DT moist_JJ block_NN before_IN the_DT experiment_NN was_VBD 6088_CD 5_CD grains_NNS ._SENT Its_PP$ weight_NN immediately_RB after_IN the_DT experiment_NN was_VBD accidentally_RB,W. Hopkins,W.Hopkins,222,"Experimental Researches on the Conductive Powers of Various Substances, with the Application of the Results to the Problem of Terrestrial Temperature",18495,fla,1857,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=9190,24928660,24928660.0
